,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,num,name,affinity_score,smiles,BBB+/BBB-
206,206,1,1,,,0,COC1(NC(=O)C(C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)COC21,BBB-
207,207,2,2,,,0,Oc1c(I)cc(Cl)c2cccnc12,BBB-
208,208,3,3,,,0,CCNC(=NCCSCc1ncccc1Br)NC#N,BBB-
209,209,4,4,,,0,CN1CC[C@]23c4c5ccc(OC6O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]6O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,BBB-
210,210,5,5,,,0,CS(=O)(=O)N(CCO)c1c(Cl)c(Cl)cc2[nH]c(=O)c(=O)[nH]c12,BBB-
211,211,6,6,,,0,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)C=C[C@H]3[C@H]1C5,BBB-
212,212,7,7,,,0,O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,BBB-
213,213,8,8,,,0,O=c1[nH]c2cc(Cl)ccc2c(O)c1-c1cccc(Oc2ccccc2)c1,BBB-
214,214,9,9,,,0,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,BBB-
215,215,10,10,,,0,COc1cccnc1CCCCNc1ncc(Cc2ccc(C)nc2)c(=O)[nH]1,BBB-
216,216,11,11,,,0,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N)[C@@H]1NCOC,BBB-
217,217,12,12,,,0,Cc1ccc(Cc2cnc(NCCCCc3ncc(Br)cc3C)[nH]c2=O)cn1,BBB-
218,218,13,13,,,0,COC1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21,BBB-
219,219,14,14,,,0,CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,BBB-
220,220,15,15,,,0,c1ccc(NC2=NCCN2)cc1,BBB-
221,221,16,16,,,0,Cc1ccc(CC2CNC(NCCCCc3ncc(Br)cc3C)NC2=O)cn1,BBB-
222,222,17,17,,,0,CN1Cc2c(-c3noc(C(C)(O)CO)n3)ncn2-c2cccc(Cl)c2C1=O,BBB-
223,223,18,18,,,0,CC(C)c1nc(CN(C)C(=O)N[C@@H](C)C(=O)C[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)cs1,BBB-
224,224,19,19,,,0,CN1Cc2c(-c3noc(C(C)(CO)CO)n3)ncn2-c2cccc(Cl)c2C1=O,BBB-
225,225,20,20,,,0,CN1Cc2c(-c3noc(C(C)(O)O)n3)ncn2-c2cccc(Cl)c2C1=O,BBB-
226,226,21,21,,,0,CN1Cc2c(-c3noc([C@](C)(O)CO)n3)ncn2-c2cccc(Cl)c2C1=O,BBB-
227,227,22,22,,,0,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,BBB-
228,228,23,23,,,0,CCOC(=O)N1CSCC1C(=O)O,BBB-
229,229,24,24,,,0,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,BBB-
230,230,25,25,,,0,O=C1c2c(O)cc(O)cc2CC(c2ccc(O)c(O)c2)C1O,BBB-
231,231,26,26,,,0,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,BBB-
232,232,27,27,,,0,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,BBB-
233,233,28,28,,,0,C=CCc1cccc(/C=N\NC(=O)CN2CCN(Cc3ccc(S(N)(=O)=O)cc3)CC2)c1O,BBB-
234,234,29,29,,,0,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,BBB-
235,235,30,30,,,0,OCC(O)C(O)C(O)C(O)CO,BBB-
236,236,31,31,,,0,CC(=O)Nc1cccc(-c2csc(N=C(N)N)n2)c1,BBB-
237,237,32,32,,,0,O=C(O)c1nc2ccc(C(F)(F)F)cc2nc1NCc1ccc(C(F)(F)F)cc1,BBB-
238,238,33,33,,,0,CC(=O)NC1C(O)OC(COS(=O)(=O)O)C(OC2OC(COS(=O)(=O)O)C(O)C(O)C2O)C1O,BBB-
239,239,34,34,,,0,CN=C(NC#N)Nc1cccc(-c2csc(N=C(N)N)n2)c1,BBB-
240,240,35,35,,,0,NC(N)=Nc1nc(-c2ccc(O)c(O)c2)cs1,BBB-
241,241,36,36,,,0,CC(C)CC(=O)c1ccc(OCCCCO)cc1O,BBB-
242,242,37,37,,,0,CC(C)CC(=O)c1ccc(OCCCCOc2ccc(CCC(=O)O)c(O)c2)cc1O,BBB-
243,243,38,38,,,0,CC(C)CC(=O)c1ccc(OCCCCOc2ccc3ccc(=O)oc3c2)cc1O,BBB-
244,244,39,39,,,0,CCNc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,BBB-
245,245,40,40,,,0,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,BBB-
246,246,41,41,,,0,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C/C(C)=C\C=C\[C@@H](C)C(O)[C@@H](C)[C@H](O)[C@H](C)[C@H](OC(C)=O)[C@@H]1C,BBB-
247,247,42,42,,,0,NCC(CC(=O)O)c1ccc(Cl)cc1,BBB-
248,248,43,43,,,0,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,BBB-
249,249,44,44,,,0,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,BBB-
250,250,45,45,,,0,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,BBB-
251,251,46,46,,,0,Nc1ccn([C@@H]2CC[C@@H](CO)O2)c(=O)n1,BBB-
252,252,47,47,,,0,CN[C@H]1C(=O)N[C@@H]2Cc3ccc(cc3)Oc3cc4cc(c3O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3NC(=O)CCCCCCCCC(C)C)Oc3ccc(cc3Cl)[C@@H](O)[C@@H]3NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@@H](NC2=O)c2cc(cc(O)c2Cl)Oc2cc1ccc2O)c1ccc(O)c(c1)-c1c(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)cc(O)cc1[C@@H](C(=O)NCCCN(C)C)NC3=O,BBB-
253,253,48,48,,,0,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2O,BBB-
254,254,49,49,,,0,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,BBB-
255,255,50,50,,,0,CC(C)NC(O)COc1ccc(CC(N)=O)cc1,BBB-
256,256,51,51,,,0,CN=C(NC#N)NCCSCC1=NC=NC1C,BBB-
257,257,52,52,,,0,CN=C(NC#N)NCCSCc1nc[nH]c1C,BBB-
258,258,53,53,,,0,CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,BBB-
259,259,54,54,,,0,CCCc1nc(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nn12,BBB-
260,260,55,55,,,0,CCCn1c(=O)c2[nH]c(C3CCC(=O)C3)nc2n(CCC)c1=O,BBB-
261,261,56,56,,,0,CCCn1c(=O)c2[nH]c([C@H]3CCC(=O)C3)nc2n(CCC)c1=O,BBB-
262,262,57,57,,,0,COC(=O)Nc1nc2ccc(C(=O)N3CCN(c4ccccn4)CC3)cc2[nH]1,BBB-
263,263,58,58,,,0,COc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCC(O)CC2)n1,BBB-
264,264,59,59,,,0,NCc1c[n+]2ccccc2[nH]1,BBB-
265,265,60,60,,,0,Nc1ccc(C(=O)O)cc1,BBB-
266,266,61,61,,,0,CCOc1ccc(C(=O)c2cccc3ccccc23)c2ccccc12,BBB-
267,267,62,62,,,0,Cc1ccccc1N=C1N(C)CCN1C,BBB-
268,268,63,63,,,0,Cc1ccccc1NC1=NCCN1,BBB-
269,269,64,64,,,0,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,BBB-
270,270,65,65,,,0,CN1[C@H]2CC[C@H]1[C@@H](CC(=O)O)[C@@H](OC(=O)c1ccccc1)C2,BBB-
271,271,66,66,,,0,CN1Cc2c(-c3noc(C(C)(C)O)n3)ncn2-c2cccc(Cl)c2C1=O,BBB-
272,272,67,67,,,0,O=C(O)c1cc(=O)c2c(Cl)cc(Cl)cc2[nH]1,BBB-
273,273,68,68,,,0,O=c1[nH]cnc2c1ncn2C1CCC(CO)O1,BBB-
274,274,69,70,,,0,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,BBB-
275,275,70,71,,,0,CN(C)Cc1ccc(CSCCNc2nc(=O)c(Cc3ccc4ccccc4c3)c[nH]2)o1,BBB-
276,276,71,72,,,0,COc1ccc(NS(=O)(=O)c2sc3ccc(Cl)cc3c2C)cc1N1CCNCC1,BBB-
277,277,72,73,,,0,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,BBB-
278,278,73,74,,,0,COc1cccnc1CCCCNc1ncc(Cc2cccc(C)n2)c(=O)[nH]1,BBB-
279,279,74,75,,,0,Cc1ccc(N=C2N(C)CCN2C)c(C)c1,BBB-
280,280,75,76,,,0,Cc1ccc(NC2=NCCN2)c(C)c1,BBB-
281,281,76,77,,,0,Cc1nc(Nc2ncc(C(=O)Nc3c(Cl)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,BBB-
282,282,77,78,,,0,N#CC(c1ccc(Cl)cc1)c1c(Cl)cc(-n2ncc(=O)[nH]c2=O)cc1Cl,BBB-
283,283,78,79,,,0,NCC1(Cc2noc(=O)[nH]2)CCCCC1,BBB-
284,284,79,80,,,0,NCCc1nc(-c2ccccc2)cs1,BBB-
285,285,80,81,,,0,Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12,BBB-
286,286,81,82,,,0,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,BBB-
287,287,82,83,,,0,O=c1[nH]cnc2c1ncn2[C@@H]1CC[C@H](CO)O1,BBB-
288,288,83,84,,,0,O=c1[nH]cnc2c1ncn2[C@H]1CC[C@@H](CO)O1,BBB-
289,289,84,85,,,0,OCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,BBB-
290,290,85,86,,,0,COc1ccc2c(c1)C(CC(=O)O)C(C)N2C(=O)c1ccc(Cl)cc1,BBB-
291,291,86,87,,,0,COc1ccc2c(c1)[C@@H](CC(=O)O)[C@H](C)N2C(=O)c1ccc(Cl)cc1,BBB-
292,292,87,88,,,0,O=C(O)c1ccc(-c2ccccc2)cc1,BBB-
293,293,88,89,,,0,CN/C(=C/[N+](=O)[O-])NCCSc1ccc(CN(C)C)o1,BBB-
294,294,89,90,,,0,CN/C(=C\[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,BBB-
295,295,90,91,,,0,CN/C(=N\C[N+](=O)[O-])NCCSCc1coc(CN(C)C)c1,BBB-
296,296,91,92,,,0,CN=C(C[N+](=O)[O-])NCCCSc1ccc(CN(C)C)o1,BBB-
297,297,92,93,,,0,CN=C(C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,BBB-
298,298,93,94,,,0,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,BBB-
299,299,94,95,,,0,CNC(C[N+](=O)[O-])=NCCSc1ccc(CN(C)C)o1,BBB-
300,300,95,96,,,0,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)C(C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,BBB-
301,301,96,97,,,0,CO[C@H]1CN(CC2Cc3ccc(NC(=O)C(C)C)cc3C2)CCC1n1c(C)nc2cc(C)ccc21,BBB-
302,302,97,98,,,0,Nc1nc(=O)n([C@@H]2CS[C@H](CO)O2)cc1F,BBB-
303,303,98,99,,,0,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,BBB-
304,304,99,100,,,0,Nc1ccn(C2CCC(CO)O2)c(=O)n1,BBB-
305,305,100,101,,,0,Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1,BBB-
306,306,101,102,,,0,CN(C)CCc1c[nH]c2ccc(O)cc12,BBB-
307,307,102,103,,,0,CC(=O)Oc1ccc(/C=C/C(=O)NCCc2ccccc2)cc1OC(C)=O,BBB-
308,308,103,104,,,0,CN(C)c1cc(-c2n[nH]c(N)n2)ccn1,BBB-
309,309,104,105,,,0,NC(N)=Nc1nc(-c2cccc(N)c2)cs1,BBB-
310,310,105,106,,,0,CCOc1ccc(Cc2nc3cc(N(C)S(=O)(=O)c4cccs4)ccc3n2CC2CCCCC2)nc1,BBB-
311,311,106,107,,,0,CCS(=O)(=O)n1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(C1CCOCC1)CC2,BBB-
312,312,107,108,,,0,CCCCCCCCCCCCCCCCOP(=O)(O)OCC[N+](C)(C)C,BBB-
313,313,108,109,,,0,Cc1ccc(/C(=C\CN2CCCC2)c2cccc(/C=C/C(=O)O)n2)cc1,BBB-
314,314,109,110,,,0,CN(C)Cc1ccc(CSCCNC2N=CC=C2[N+](=O)[O-])o1,BBB-
315,315,110,111,,,0,CN(C)Cc1ccc(CSCCNc2[nH]ccc2[N+](=O)[O-])o1,BBB-
316,316,111,112,,,0,CN(C)Cc1ccc(SCCNc2[nH]ccc2[N+](=O)[O-])o1,BBB-
317,317,112,113,,,0,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,BBB-
318,318,113,114,,,0,O=C(O)c1ccccc1O,BBB-
319,319,114,115,,,0,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,BBB-
320,320,115,116,,,0,CC(C)CC1C(=O)N2CCCC2C2(O)OC(NC(=O)C3C=C4c5cccc6[nH]c(Br)c(c56)CC4N(C)C3)(C(C)C)C(=O)N12,BBB-
321,321,116,117,,,0,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,BBB-
322,322,117,118,,,0,CN1CC(C(=O)NC2(C)OC3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)CC2C3=CC=CC4NC=CC(=C34)CC21,BBB-
323,323,118,119,,,0,Cc1ccc(Cc2cnc(NCCSCc3ccc(CN(C)C)o3)[nH]c2=O)cn1,BBB-
324,324,119,120,,,0,O=c1cccc2n1CC1CNCC2C1,BBB-
325,325,120,121,,,0,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,BBB-
326,326,121,122,,,0,Cc1ccc(Cc2cnc(NCCSCc3ccc(C(C)(C)N)o3)[nH]c2=O)cn1,BBB-
327,327,122,123,,,0,CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12,BBB-
328,328,123,124,,,0,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1,BBB-
329,329,124,125,,,0,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C=O)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1,BBB-
330,330,125,126,,,0,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,BBB-
331,331,126,127,,,0,CN(C)CCc1c[nH]c2ccc(CC3COC(=O)N3)cc12,BBB-
332,332,127,128,,,1,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,BBB+
333,333,128,129,,,1,CC(C)(C)c1ccc(C(=O)N2CCN(c3ccc(OCCCN4CCCCC4)cc3)C(=O)C2)cc1,BBB+
334,334,129,130,,,1,CCC(C)C1OC2(CCC1C)CC1CC(CC=C(C)C(OC3CC(OC)C(OC4CC(OC)C(O)C(C)O4)C(C)O3)C(C)C=CC=C3COC4C(O)C(C)=CC(C(=O)O1)C34O)O2,BBB+
335,335,130,131,,,1,CCC(NC(=O)c1c(OCC(=O)O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,BBB+
336,336,131,132,,,1,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@@H](NCOC)[C@@H](N)C1,BBB+
337,337,132,133,,,1,CCOC(=O)NNc1ccc(N(CC(C)O)C(C)C)nn1,BBB+
338,338,133,134,,,1,CN(C)C(=O)Cn1nc(-c2c(-c3ccccc3)nn3ccccc23)ccc1=O,BBB+
339,339,134,135,,,1,CN1CC(=O)N2C(Cc3c([nH]c4ccccc34)C2c2ccc3c(c2)OCO3)C1=O,BBB+
340,340,135,136,,,1,COC(=O)C1C(=O)C=C(Nc2cccc([N+](=O)[O-])c2)CC1C,BBB+
341,341,136,137,,,1,COC(=O)[C@@H]1C(=O)C=C(Nc2cccc([N+](=O)[O-])c2)C[C@H]1C,BBB+
342,342,137,138,,,1,COc1cc(N)cn[n+]1-c1ccccc1,BBB+
343,343,138,139,,,1,COc1cc2c(cc1CNC1C3CCN(C3)C1C(c1ccccc1)c1ccccc1)N(S(C)(=O)=O)CC2,BBB+
344,344,139,140,,,1,CSc1nn2c(N3CCNCC3)c3c(nc2c1S(=O)(=O)c1ccccc1)CCC3,BBB+
345,345,140,141,,,1,Cc1cc2ccccc2n1CCNC(=O)/C=C/c1ccc(OCCO)c(OCCO)c1,BBB+
346,346,141,142,,,1,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,BBB+
347,347,142,143,,,1,Clc1cccc(C(c2ccc3nc[nH]c3c2)n2ccnc2)c1,BBB+
348,348,143,144,,,1,O=C(O)CCCCO/N=C(\c1cccnc1)c1cccc(C(F)(F)F)c1,BBB+
349,349,144,145,,,1,O=C(c1ccc(C(=O)N2CCN(c3ccc(OC4CCN(C5CCC5)CC4)cc3)C(=O)C2)cc1)N1CCC1,BBB+
350,350,145,146,,,1,Oc1cc(-c2nc(-c3ccccc3)[nH]c2-c2ccncc2)ccc1Cl,BBB+
351,351,146,147,,,1,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,BBB+
352,352,147,148,,,1,CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2,BBB+
353,353,148,149,,,1,COC(=O)C1C(=O)C=C(Nc2ccc(Cl)cc2)CC1C,BBB+
354,354,149,150,,,1,Cc1c(O)cccc1C(=O)NC(CSc1ccccc1)C(O)CN1CC2CCCCC2CC1C(=O)NC(C)(C)C,BBB+
355,355,150,151,,,1,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@@H](O)CN1CC2CCCCC2C[C@H]1C(=O)CNC(C)(C)C,BBB+
356,356,151,152,,,1,COn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,BBB+
357,357,152,153,,,1,CCS(=O)(=O)c1ccc(-c2ccc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1,BBB+
358,358,153,154,,,1,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,BBB+
359,359,154,155,,,1,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,BBB+
360,360,155,156,,,1,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,BBB+
361,361,156,157,,,1,C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CCC2(O)C(=O)CO,BBB+
362,362,157,158,,,1,COc1ccc(C(C)(C)O)cc1CNC1C2CCN(CC2)C1C(c1ccccc1)c1ccccc1,BBB+
363,363,158,159,,,1,Nc1cccc(CN2CCC(NC(=O)C(O)(c3ccccc3)C3CCC(F)(F)C3)CC2)n1,BBB+
364,364,159,160,,,1,Nc1cccc(CN2CCC(NC(=O)[C@](O)(c3ccccc3)[C@@H]3CCC(F)(F)C3)CC2)n1,BBB+
365,365,160,161,,,1,CC1CCN(CCC2CCN2S(=O)(=O)C2=CC(O)=CCC2)CC1,BBB+
366,366,161,162,,,1,Cc1cc(Cl)ccc1NC1=NCCN1,BBB+
367,367,162,163,,,1,CN(C)CCOc1ccc(-c2nc(-c3ccc4c(c3)CC/C4=N\CO)c(-c3ccncc3)[nH]2)cc1,BBB+
368,368,163,164,,,1,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,BBB+
369,369,164,165,,,1,Cc1cn([C@H]2C[C@H](F)[C@@H](CO)O2)c(=O)[nH]c1=O,BBB+
370,370,165,166,,,1,Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2ccccc2)cc1,BBB+
371,371,166,167,,,1,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,BBB+
372,372,167,168,,,1,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,BBB+
373,373,168,169,,,1,COc1ccc2nc([S+]([O-])Cc3ncc(C)c(OC)c3C)[nH]c2c1,BBB+
374,374,169,170,,,1,CS(=O)(=O)c1ccc(-c2ccc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1,BBB+
375,375,170,171,,,1,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,BBB+
376,376,171,172,,,1,Nc1nc(=O)c2ncn(COCCO)c2[nH]1,BBB+
377,377,172,173,,,1,CN/C(=N\CCSCc1csc(NC(=N)N)n1)NC#N,BBB+
378,378,173,174,,,1,C=C(C)C(=O)/C(=C/C(=O)O)OC,BBB+
379,379,174,175,,,1,CCc1ccc(-n2cnc3c(sc4nccc(N(C)CCc5ccccn5)c43)c2=O)cc1,BBB+
380,380,175,176,,,1,CCn1nnc(NC(=O)C2c3ccccc3Oc3ccccc32)n1,BBB+
381,381,176,177,,,1,CN1CCN(Cc2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)N(C)C)n3)cc2)CC1,BBB+
382,382,177,178,,,1,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,BBB+
383,383,178,179,,,1,Cc1nc2n(c(=O)c1CCN1CCC(c3coc4cc(F)ccc34)CC1)CCCC2O,BBB+
384,384,179,180,,,1,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,BBB+
385,385,180,181,,,1,N[C@H](Cc1ccccc1)C(=O)ON1CCC[C@H]1C(=O)O,BBB+
386,386,181,182,,,1,Nc1ccn(C2CC(CO)C(CO)O2)c(=O)n1,BBB+
387,387,182,183,,,1,C=C(C)C(=O)/C(=C\C(=O)O)OC,BBB+
388,388,183,184,,,1,CNC(=O)c1c(NCC2CCC3(CCC3)CC2)nc(C#N)nc1OCC1CCN(C(C)=O)CC1,BBB+
389,389,184,185,,,1,Nc1ccn([C@@H]2CC(CO)C(CO)O2)c(=O)n1,BBB+
390,390,185,186,,,1,C/C=C/C(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N1C,BBB+
391,391,186,187,,,1,C/C=C/[C@@H](C)[C@@H](O)[C@@H]1C(=O)N[C@H](CC)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N1C,BBB+
392,392,187,188,,,1,C/C=C/[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N1C,BBB+
393,393,188,189,,,1,CC=CCC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,BBB+
394,394,189,190,,,1,Cc1c(CCOC(=O)c2cc(=O)c3c(Cl)cc(Cl)cc3[nH]2)sc[n+]1C,BBB+
395,395,190,191,,,1,NC(Cc1ccc(O)c(O)c1)C(=O)O,BBB+
396,396,191,192,,,1,Oc1ccc(-c2ccc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1,BBB+
397,397,192,193,,,1,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,BBB+
398,398,193,194,,,1,CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O,BBB+
399,399,194,195,,,1,CN(C)Cc1ccc(CSCCNc2[nH]cc(Cc3ccccc3)c2[N+](=O)[O-])o1,BBB+
400,400,195,196,,,1,CN(C)Cc1ccc(SCCNc2[nH]cc(Cc3ccccc3)c2[N+](=O)[O-])o1,BBB+
401,401,196,197,,,1,CN(C)Cc1ccc(CSCCNc2[nH]ccc2Cc2ccccc2)o1,BBB+
402,402,197,198,,,1,CN(C)Cc1ccc(CSCCNc2cc(Cc3ccccc3)c[nH]2)o1,BBB+
